index,phase,period_ns,wake_ns,read_ns,command_ns,tracking_error,cmd_q1,cmd_v1,cmd_a1,obs_q1,cmd_q2,cmd_v2,cmd_a2,obs_q2,cmd_q3,cmd_v3,cmd_a3,obs_q3,cmd_q4,cmd_v4,cmd_a4,obs_q4,cmd_q5,cmd_v5,cmd_a5,obs_q5,cmd_q6,cmd_v6,cmd_a6,obs_q6
215,outward,8000779,59542,20370,44407,0.000212596,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478559,0.000533083,-0.00478181,0.478342
216,outward,8000001,59543,21398,46639,0.000217015,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478564,0.000495534,-0.00460515,0.478342
217,outward,8001547,61090,21629,45740,0.000221129,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478567,0.000459406,-0.00442662,0.478342
218,outward,7998446,59536,21537,46907,0.000224947,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478571,0.000424712,-0.00424651,0.478342
219,outward,7999879,59415,19861,42742,0.000228483,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478574,0.000391465,-0.00406515,0.478342
220,outward,7996835,56250,10417,24158,0.000231747,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478577,0.000359672,-0.00388283,0.478342
221,outward,8001835,58085,11898,25343,0.00023475,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47858,0.000329341,-0.00369989,0.478342
222,outward,7999343,57428,9787,23510,0.000237505,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478582,0.000300475,-0.00351666,0.478342
223,outward,7998964,56392,8546,22398,0.000240024,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478585,0.000273075,-0.0033335,0.478342
224,outward,7999557,55949,10334,25463,0.000242317,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478587,0.000247138,-0.00315075,0.478342
225,outward,8000269,56218,9149,23731,0.000244397,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478589,0.00022266,-0.00296881,0.478342
226,outward,7999640,55858,9537,26111,0.000246275,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47859,0.000199634,-0.00278803,0.478342
227,outward,7999807,55665,8380,23444,0.000247963,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478592,0.000178048,-0.00260882,0.478342
228,outward,8000065,55730,9315,25713,0.000249473,1.56976,0,0,1.56977,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478593,0.000157888,-0.00243158,0.478342
229,outward,8001048,56778,9417,25620,0.000250816,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478594,0.000139136,-0.00225673,0.478342
230,outward,7998964,55742,9510,24658,0.000252003,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478595,0.000121772,-0.00208469,0.478342
231,outward,8000010,55752,10241,26546,0.000253046,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478596,0.000105772,-0.0019159,0.478342
232,outward,8000149,55901,10018,24991,0.000253955,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478597,9.11081e-05,-0.00175082,0.478342
233,outward,8001213,57114,9898,24427,0.000254742,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478598,7.77481e-05,-0.0015899,0.478342
234,outward,7998483,55597,10185,24898,0.000255416,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478598,6.56573e-05,-0.00143362,0.478342
235,outward,8000159,55756,9658,23639,0.000255989,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478599,5.47965e-05,-0.00128247,0.478342
236,outward,7999899,55655,10203,23398,0.00025647,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478599,4.51227e-05,-0.00113695,0.478342
237,outward,8000168,55823,10075,25287,0.000256869,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,3.6589e-05,-0.000997558,0.478342
238,outward,7999574,55397,10010,25390,0.000257195,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282743,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,2.91441e-05,-0.000864831,0.478342
239,outward,8000186,55583,10759,29148,0.000257457,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,2.27325e-05,-0.000739303,0.478342
240,outward,8000094,55677,9491,25148,0.000257664,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,1.72945e-05,-0.000621523,0.478342
241,outward,8000798,56475,9537,25064,0.000257823,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,1.2766e-05,-0.000512052,0.478342
242,outward,8000639,57114,9778,24676,0.000257943,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,9.07803e-06,-0.000411465,0.478342
243,outward,7998085,55199,9287,23954,0.00025803,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,6.15727e-06,-0.000320352,0.478342
244,outward,8000733,55932,9333,24445,0.00025809,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,3.92553e-06,-0.000239313,0.478342
245,outward,8001685,57617,9731,28907,0.00025813,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,2.29977e-06,-0.000168962,0.478342
246,outward,7999779,57396,9518,26666,0.000258155,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,1.19196e-06,-0.000109929,0.478342
247,outward,7997038,54434,10769,24158,0.000258169,1.56976,0,0,1.56977,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,5.09014e-07,-6.2854e-05,0.478342
248,outward,8000649,55083,9287,24092,0.000258175,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,1.52658e-07,-2.83926e-05,0.478342
249,outward,8011029,66112,14250,63259,0.000258178,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,1.93141e-08,-7.21368e-06,0.478342
250,outward,7991380,57492,14907,33954,0.000258178,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478342
251,hold,7999289,56781,13731,31760,0.000258178,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478342
252,hold,8009435,66216,20011,43695,0.000258178,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478342
253,hold,7992048,58264,22491,47667,0.000258178,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478342
254,hold,8000381,58645,21574,45111,0.000258178,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478342
255,hold,8002176,60821,21333,43880,0.000258178,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478342
256,hold,7999094,59915,20861,44046,0.000258178,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478342
257,hold,8006927,66842,63547,122584,0.000258178,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478342
258,hold,8002993,69835,23676,53639,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
259,hold,7995787,65622,21185,46852,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
260,hold,8000223,65845,22806,49963,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
261,hold,7991695,57540,21844,47389,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
262,hold,7999779,57319,21565,48380,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
263,hold,8000279,57598,21527,47797,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
264,hold,8001519,59117,22269,46788,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
265,hold,7999418,58535,21176,44982,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
266,hold,8004343,62878,21492,45638,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
267,hold,7995446,58324,21000,44519,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
268,hold,8001010,59334,21426,45547,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
269,hold,7999268,58602,21213,45102,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
270,hold,7997668,56270,9611,23602,0.000240725,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.47836
271,hold,7999501,55771,9380,23704,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
272,hold,8000630,56401,9565,25852,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
273,hold,7999455,55856,9324,24962,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
274,hold,8000065,55921,9944,24472,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
275,hold,7999213,55134,9324,22408,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
276,hold,8001520,56654,8676,22694,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
277,hold,7998834,55488,9333,20953,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
278,hold,8000509,55997,9315,22481,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
279,hold,7999640,55637,9139,25195,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
280,hold,8000843,56480,9501,26213,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
281,hold,7999242,55722,9195,26500,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
282,hold,7999510,55232,9195,24907,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
283,hold,8000241,55473,9269,24454,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
284,hold,8000825,56298,9195,22574,0.000223272,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478377
285,hold,7999806,56104,11407,22361,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
286,hold,7999454,55558,9010,21602,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
287,hold,7999649,55207,8870,22740,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0282918,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
288,hold,8000593,55800,8963,23982,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
289,hold,8000621,56421,9472,25936,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
290,hold,7998983,55404,9380,22648,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
291,hold,7999889,55293,8944,23538,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
292,hold,8000075,55368,9620,24611,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
293,hold,8000742,56110,9074,21879,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
294,hold,8000852,56962,9102,23435,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
295,hold,7998834,55796,9454,28361,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
296,hold,8003084,58880,9519,27398,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
297,hold,8008306,67186,9991,27955,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
298,hold,7990816,58002,9528,24694,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
299,hold,7997353,55355,9824,25436,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
300,hold,7999500,54855,9833,24972,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,0,0,0.478395
301,return,8008519,63374,17232,37918,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,-1.93141e-08,-7.21368e-06,0.478395
302,return,7993298,56672,16833,38518,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,-1.52658e-07,-2.83926e-05,0.478395
303,return,8003714,60386,21222,53324,0.000205818,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,-5.09014e-07,-6.2854e-05,0.478395
304,return,8000362,60748,20740,46139,0.000205815,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,-1.19196e-06,-0.000109929,0.478395
305,return,7998890,59638,21287,46389,0.000205809,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,-2.29977e-06,-0.000168962,0.478395
306,return,7999009,58647,21398,45186,0.000205795,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478601,-3.92553e-06,-0.000239313,0.478395
307,return,8000104,58751,19944,44398,0.000188317,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,-6.15727e-06,-0.000320352,0.478412
308,return,7999779,58530,21157,44518,0.000188277,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,-9.07803e-06,-0.000411465,0.478412
309,return,8001120,59650,20917,46333,0.000188217,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,-1.2766e-05,-0.000512052,0.478412
310,return,7998881,58531,21361,44639,0.00018813,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,-1.72945e-05,-0.000621523,0.478412
311,return,7999917,58448,21232,48510,0.00018801,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,-2.27325e-05,-0.000739303,0.478412
312,return,8000928,59376,21463,45111,0.000187851,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,-2.91441e-05,-0.000864831,0.478412
313,return,7998723,58099,20880,47685,0.000187644,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.4786,-3.6589e-05,-0.000997558,0.478412
314,return,7999936,58035,21139,45815,0.000187382,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478599,-4.51227e-05,-0.00113695,0.478412
315,return,8001520,59555,20547,47250,0.000187056,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478599,-5.47965e-05,-0.00128247,0.478412
316,return,7999518,59073,21288,44824,0.000169203,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478598,-6.56573e-05,-0.00143362,0.47843
317,return,7998798,57871,22250,45954,0.000168722,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478598,-7.77481e-05,-0.0015899,0.47843
318,return,8002667,60538,21093,46750,0.00016815,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478597,-9.11081e-05,-0.00175082,0.47843
319,return,8001520,62058,21083,43176,0.000167475,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478596,-0.000105772,-0.0019159,0.47843
320,return,7993843,55901,9167,26316,0.000166688,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478595,-0.000121772,-0.00208469,0.47843
321,return,7999696,55597,8639,24361,0.000165779,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478594,-0.000139136,-0.00225673,0.47843
322,return,8000233,55830,9583,23565,0.000164736,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478593,-0.000157888,-0.00243158,0.47843
323,return,8001130,56960,10065,24602,0.000163549,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478592,-0.000178048,-0.00260882,0.47843
324,return,7998751,55711,9259,24212,0.000162207,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47859,-0.000199634,-0.00278803,0.47843
325,return,7999935,55646,9639,23399,0.000160697,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478589,-0.00022266,-0.00296881,0.47843
326,return,8001548,57194,9361,22074,0.000159009,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478587,-0.000247138,-0.00315075,0.47843
327,return,7998048,55242,9814,22676,0.00015713,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478585,-0.000273075,-0.0033335,0.47843
328,return,8000907,56149,10231,23491,0.00015505,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.478582,-0.000300475,-0.00351666,0.47843
329,return,7999067,55216,9241,24075,0.000152757,1.56976,0,0,1.56975,-0.0283352,0,0,-0.0283092,-0.770853,0,0,-0.770825,0.505283,0,0,0.505273,0.134604,0,0,0.1346,0.47858,-0.000329341,-0.00369989,0.47843
