index,phase,period_ns,wake_ns,read_ns,command_ns,raw_tracking_error_rad,expected_lag_error_rad,dynamic_hard_threshold_rad,tracking_warning,hard_crossing,cmd_q1,cmd_v1,cmd_a1,obs_q1,cmd_q2,cmd_v2,cmd_a2,obs_q2,cmd_q3,cmd_v3,cmd_a3,obs_q3,cmd_q4,cmd_v4,cmd_a4,obs_q4,cmd_q5,cmd_v5,cmd_a5,obs_q5,cmd_q6,cmd_v6,cmd_a6,obs_q6
556,outward,8000104,56950,24685,51047,5.2169882625907604e-05,0.00036057003136347724,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.5611594810402285,0.0023147119095503687,-0.011018774436494416,0.56108843836
557,outward,8000319,57269,25176,51426,5.3589388006258787e-05,0.00034720678643255528,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697665557588889,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56117764863570874,0.0022274995390843891,-0.010784341746215549,0.56110589165222224
558,outward,7999761,57030,21529,48954,5.4303691264356857e-05,0.00033412493086265837,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56119512603236588,0.0021421619657919738,-0.010550087518095224,0.56112334494444438
559,outward,8005282,62312,27481,80018,3.6874503477002385e-05,0.00032132429486879605,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56121192822207111,0.0020586974637731461,-0.010316086453489909,0.56115825152888887
560,outward,7998633,60945,30213,57889,3.6223400959989327e-05,0.00030880461956597191,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56122807018049103,0.0019771037058951566,-0.010082414159528876,0.56117570482111112
561,outward,7998558,59503,23463,48130,3.4912067157666371e-05,0.0002965655558842735,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.5612435668622433,0.0018973777565355694,-0.0098491471528063396,0.56119315811333337
562,outward,7999577,59080,21176,47259,3.2955456687688844e-05,0.00028460666348033542,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56125843319600355,0.001819516064286689,-0.0096163628630654401,0.56121061140555561
563,outward,7999559,58639,24278,53343,3.0368498225796792e-05,0.00027292740964300334,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56127268407954878,0.0017435144546389871,-0.0093841396368909927,0.56122806469777775
564,outward,8002466,61105,23425,48796,4.46193817710272e-05,0.00026152716819584804,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56128633437474151,0.0016693681226303818,-0.0091525567414002147,0.56122806469777775
565,outward,7996856,57961,21574,49009,4.0816384741626521e-05,0.00025040521839455725,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56129939890246106,0.0015970716254665284,-0.0089216943679296286,0.56124551798999989
566,outward,8000337,58298,23685,51907,3.6427620238810299e-05,0.00023956074381997926,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56131189243746538,0.0015266188751164923,-0.0086916336357262085,0.56126297128222224
567,outward,8008262,66560,22380,47102,4.8921155243131231e-05,0.00022899283126747382,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56132382970320394,0.001458003130866328,-0.0084624565956367449,0.56126297128222224
568,outward,7992430,58990,25398,57805,4.3405128759443912e-05,0.00021870046962994919,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56133522536656544,0.0013912169918608229,-0.0082342462337942762,0.56128042457444449
569,outward,8008540,67530,28972,60519,3.7347499898809922e-05,0.00020868254877912343,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56134609403256497,0.0013262523896007288,-0.0080070864753133825,0.56129787786666663
570,outward,7991402,58932,34666,59759,4.8216165898340435e-05,0.00019893785844010933,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56135645023897507,0.0012631005804170095,-0.007781062187974975,0.56129787786666663
571,outward,7997235,56167,15037,30769,4.1119080086082782e-05,0.00018946508706255141,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56136630845089142,0.0012017521379166687,-0.0075562591859161931,0.56131533115888899
572,outward,7999012,55179,13259,29815,3.3523999780293856e-05,0.00018026282068750029,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56137568305524321,0.0011421969453957149,-0.0073327642333262388,0.56133278445111112
573,outward,7999986,55165,14334,30639,2.5445311909844115e-05,0.00017132954180935724,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56138458835524119,0.0010844241882218327,-0.007110665048123261,0.56135023774333337
574,outward,8001225,56390,12250,31287,3.4350611907818518e-05,0.0001626636282332749,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697665557588889,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56139303856475908,0.00102842234619634,-0.006890050305656148,0.56135023774333337
575,outward,7999355,55745,13463,26324,4.280082142571473e-05,0.00015426335192945099,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56140104780266242,0.00097417918587314883,-0.0066710096423895516,0.56135023774333337
576,outward,8001827,57572,16028,37584,3.3356767106917928e-05,0.00014612687788097232,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.5614086300870702,0.00092168175285611083,-0.0064536336595900634,0.5613676910355555
577,outward,7998189,55761,13981,33139,2.3485759292452002e-05,0.00013825226292841662,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56141579932955821,0.00087091636407227895,-0.0062380139270200594,0.56138514432777775
578,outward,8000106,55867,11167,26694,3.0655001780455216e-05,0.00013063745461084183,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56142256932929413,0.00082186859999880662,-0.0060242429866264628,0.56138514432777775
579,outward,7998725,54592,10343,25130,1.9971709294130946e-05,0.00012328028999982098,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56142895376712043,0.00077452329687891495,-0.0058124143562291166,0.56140259762
580,outward,8000856,55448,9740,23537,8.9028548981850975e-06,0.00011617849453183723,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56143496619956568,0.00072886453889968992,-0.005602622533209433,0.56142005091222225
581,outward,7998513,53961,14741,33139,1.4915287343431061e-05,0.00010932968083495349,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56144062005279616,0.00068487565033463515,-0.0053949629982054425,0.56142005091222225
582,outward,8000716,54677,15861,37695,5.5475725018405697e-05,0.00010273134755019526,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56144592861650866,0.00064253918766778552,-0.0051895322187921833,0.56138514432777775
583,outward,8002532,57209,19547,36528,9.5690873175291458e-05,9.6380878150167826e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56145090503775363,0.00060183693168539215,-0.0049864276531765075,0.56135023774333337
584,outward,7997707,54916,10769,26037,0.00010066729442026467,9.0275539752808826e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.5614555623146964,0.0005627498795292864,-0.0047857477538907449,0.56135023774333337
585,outward,8000429,55345,12342,32120,0.00010532457136303019,8.4412481929392963e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56145991329032174,0.00052525823673414598,-0.0045875919714745417,0.56135023774333337
586,outward,7999189,54534,13629,27694,0.00012712883921062179,7.8788735510121888e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56146397064606346,0.00048934140922423221,-0.0043920607581658137,0.56133278445111112
587,outward,8002299,56833,16778,33750,0.00013118619495233741,7.3401211383634823e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56146774689537848,0.00045497799528820707,-0.0041992555715938311,0.56133278445111112
588,outward,8001254,58087,12490,26194,0.00013496244426736137,6.8246699293231052e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56147125437725043,0.00042214577751943682,-0.0040092788784686128,0.56133278445111112
589,outward,7998254,56341,11963,31028,0.00013846992613930631,6.332186662791552e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56147450524963927,0.00039082171472822953,-0.0038222341582654952,0.56133278445111112
590,outward,8000206,56547,11055,25361,0.00014172079852814434,5.8623257209234425e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56147751148284653,0.00036098193382748714,-0.0036382259069193891,0.56133278445111112
591,outward,7999689,56236,14500,34481,0.00014472703173540324,5.4147290074123069e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.5614802848528393,0.00033260172168211486,-0.0034573596405110011,0.56133278445111112
592,outward,7999651,55887,9314,22204,0.00014750040172817336,4.9890258252317228e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.5614828369344893,0.00030565551693804581,-0.0032797418989604253,0.56133278445111112
593,outward,7998393,54280,8351,22880,0.00015005248337818244,4.584832754070687e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.5614851790947597,0.00028011690181176791,-0.0031054802497133948,0.56133278445111112
594,outward,8034383,88663,14038,28945,0.00015239464364857902,4.2017535271765186e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56148732248581512,0.00025595859385834155,-0.0029346832914296859,0.56133278445111112
595,outward,7967281,55944,13296,34611,0.00015453803470399929,3.839378907875123e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56148927803807758,0.00023315243770916636,-0.0027674606576760241,0.56133278445111112
596,outward,7999310,55254,11037,29398,0.00015649358696645521,3.4972865656374955e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56149105645320507,0.00021166939677031145,-0.0026039230206162177,0.56133278445111112
597,outward,7999652,54906,14241,31778,0.00015827200209395098,3.1750409515546717e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56149266819700938,0.0001914795449093207,-0.0024441820946940213,0.56133278445111112
598,outward,8000308,55214,9629,25528,0.00015988374589825938,2.8721931736398103e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56149412349231087,0.00017255205809144322,-0.0022883506403309798,0.56133278445111112
599,outward,8001300,56514,14481,32222,0.0001613390411997484,2.5882808713716481e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56149543231171228,0.00015485520600609068,-0.002136542467610129,0.56133278445111112
600,outward,7998142,54656,11037,25898,0.00016264786060116165,2.3228280900913602e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56149660437032745,0.00013835634365002149,-0.0019888724399673694,0.56133278445111112
601,outward,8002059,56715,9666,22973,0.00016381991921632366,2.0753451547503222e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56149764911841815,0.00012302190288589291,-0.001845456477881756,0.56133278445111112
602,outward,8000690,57405,20379,42695,0.00016486466730702976,1.8453285432883937e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56149857573398265,0.00010881738397376297,-0.001706411562565308,0.56133278445111112
603,outward,7997789,55194,17611,36343,0.00016579128287153022,1.6322607596064445e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56149939311526542,9.5707347067395599e-05,-0.0015718557396496651,0.56133278445111112
604,outward,8001541,56735,16139,72352,0.00016660866415429965,1.4356102060109339e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150010987320309,8.3655403684531086e-05,-0.0014419081228790537,0.56133278445111112
605,outward,8015966,72701,26722,49250,0.00016732542209196843,1.2548310552679663e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150073432380521,7.2624208151330673e-05,-0.0013166888977955652,0.56133278445111112
606,outward,7988560,61261,26972,57027,0.00015049658047183723,1.08936312226996e-05,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150127448044984,6.2575449008888558e-05,-0.0011963193254347197,0.56135023774333337
607,outward,7996864,58125,33640,67852,0.00016849002933871926,9.3863173513332831e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150173804614378,5.3469840393437768e-05,-0.0010809217460090277,0.56133278445111112
608,outward,8002865,60990,32065,59686,0.0001689535950326615,8.0204760590156652e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150213240566993,4.5267113393450796e-05,-0.00097061958260084987,0.56133278445111112
609,outward,7996568,57558,27389,56444,0.00015189466233656024,6.7900670090176196e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150246461770303,3.7926007366056084e-05,-0.00086553734485024872,0.56135023774333337
610,outward,8001569,59127,27398,51380,0.00015222687436966531,5.6889011049084128e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150274140683676,3.1404261238534331e-05,-0.00076580063264729704,0.56135023774333337
611,outward,8010734,69861,48149,89417,0.0001525036635033894,4.7106391857801491e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150296915554576,2.5658604756659597e-05,-0.00067153613981865636,0.56135023774333337
612,outward,7990689,60550,30936,60658,0.00015273141221239239,3.8487907134989397e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150315389607508,2.0644749736605804e-05,-0.00058287165781521809,0.56135023774333337
613,outward,7999086,59636,24084,48546,0.00015291615274171111,3.0967124604908707e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150330130226411,1.6317381254040616e-05,-0.00049993607940972801,0.56135023774333337
614,outward,8000142,59778,25500,53638,0.00015306355893074386,2.4476071881060925e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150341668129755,1.26301488267241e-05,-0.00042285940237499876,0.56135023774333337
615,outward,8004522,64300,33491,65778,0.00015317893796418236,1.8945223240086149e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150350496538182,9.535657561624169e-06,-0.00035177273318408634,0.56135023774333337
616,outward,7993716,58016,24833,49806,0.00015326722204844767,1.4303486342436252e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150357070335988,6.9854592582398735e-06,-0.00028680829069326492,0.56135023774333337
617,outward,8000846,58862,22204,44565,0.00015333296002650876,1.0478188887359811e-06,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150361805224525,4.9300435118627177e-06,-0.00022809940983182608,0.56135023774333337
618,outward,8000002,58864,22064,43731,0.00015338030891187682,7.3950652677940767e-07,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150365076868936,3.3188287563738041e-06,-0.00017578054529559183,0.56135023774333337
619,outward,8003133,61997,45482,81990,0.00015341302535598622,4.9782431345607062e-07,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150367220037434,2.1001533020184675e-06,-0.0001299872752333593,0.56135023774333337
620,outward,7998106,60103,27472,51528,0.00015343445704096847,3.1502299530277011e-07,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697665557588889,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150368527734151,1.2212663210566464e-06,-9.0856304936677904e-05,0.56135023774333337
621,outward,7998438,58541,19213,39648,0.00015344753400814426,1.8318994815849695e-07,0.013089969389957471,0,0,1.5697586776435382,0,0,1.5697491024666665,-0.028311217840653623,0,0,-0.028291786692222223,-0.77082919841452846,0,0,-0.77078974441000003,0.50528320471655586,0,0,0.50527280983333334,0.13460442399833941,0,0,0.13459978961777777,0.56150369250323939,6.2831882786366824e-07,-5.852547052596836e-05,0.56135023774333337
